REGISTERENHETID,BRUKSENHETSID,SALGS_DOKUMENTAAR,SALGSBELOEP,BRUKSAREAL,POSTNUMMER,GATENAVN,BEBYGDAREAL,BRUKSENHETSTYPEKODE,ANTALLROM,DOKUMENTDATO
4141729,60958417,2023,6210000,165,9020,Fløyvegen,110,Bolig,4,19/07/2023
264324407,60941674,2019,2360000,55,9024,Tomasjordnes,2589,Bolig,3,01/03/2019
4099418,60878472,2021,252347,156,9019,Frøyas veg,0,Bolig,5,21/04/2021
4099418,60878472,2023,6400000,156,9019,Frøyas veg,0,Bolig,5,04/10/2023
4099418,60878472,2021,252347,156,9019,Frøyas veg,0,Bolig,5,21/04/2021
274941052,60990192,2022,3140000,58,9007,Kveldrovegen,0,Bolig,3,04/04/2022
274941052,60990192,2020,1350000,58,9007,Kveldrovegen,0,Bolig,3,06/07/2020
3141956,60868978,2022,5100000,200,9019,Stakkevollvegen,0,Bolig,5,28/02/2022
460603154,567701405,2021,3680000,67,9017,Hamneneset,187,Bolig,3,08/10/2021
274941051,60990193,2019,2150000,42,9007,Kveldrovegen,0,Bolig,2,22/11/2019
591935486,6250609803,2023,2960000,58,9020,Kaldslettneset,86,Bolig,2,03/03/2023
234454334,61089588,2020,2950000,94,9024,Planetvegen,0,Bolig,3,29/07/2020
234454110,61085736,2023,2450000,69,9022,Malmvegen,0,Bolig,2,20/10/2023
234456786,60981085,2022,3300000,76,9012,Christian VII's gate,0,Bolig,3,05/10/2022
280575586,508378395,2020,3000000,61,9024,Tomasjordnes,1064,Bolig,2,08/07/2020
4124785,61024311,2022,3850000,72,9009,Rektor Qvigstads gate,0,Bolig,3,16/12/2022
4212015,60946551,2020,2500000,29,9008,Skippergata,0,Bolig,1,13/08/2020
234453983,61087074,2023,3000000,156,9022,Malmvegen,0,Bolig,4,03/07/2023
234453983,61087074,2023,3000000,156,9022,Malmvegen,0,Bolig,4,03/07/2023
4099444,61031765,2020,1850000,30,9007,Balsfjordgata,0,Bolig,1,15/05/2020
631074572,6241946211,2023,6150000,118,9020,Slipelvvegen,1270,Bolig,4,17/03/2023
625637554,61067970,2021,7650000,126,9020,Myrvegen,1,Bolig,5,01/07/2021
308206467,527468292,2023,4700000,78,9012,Karisvingen,1,Bolig,3,02/11/2023
308206467,527468292,2023,4700000,78,9012,Karisvingen,1,Bolig,3,02/11/2023
4099902,60883475,2020,3490000,83,9008,Vestregata,0,Bolig,4,01/12/2020
264341460,60941785,2019,2290000,43,9024,Tomasjordnes,543,Bolig,2,14/03/2019
274580689,469372603,2021,3575000,78,9006,Strandvegen,755,Bolig,3,26/07/2021
425900883,576837306,2019,4475000,74,9024,Tomasjordnes,977,Bolig,3,16/05/2019
274580689,469372603,2021,3575000,78,9006,Strandvegen,755,Bolig,3,26/07/2021
425900883,576837306,2019,4475000,74,9024,Tomasjordnes,977,Bolig,3,16/05/2019
3144959,60829927,2022,7650000,241,9009,Dramsvegen,0,Bolig,5,13/04/2022
3144959,60829927,2022,7650000,241,9009,Dramsvegen,0,Bolig,5,13/04/2022
234456945,61089405,2021,2580000,73,9024,Planetvegen,0,Bolig,3,16/06/2021
541524988,6259177243,2020,4150000,61,9016,Workinntoppen,423,Bolig,3,08/10/2020
234580895,60946437,2020,1320000,35,9010,Stakkevollvegen,319,Bolig,2,27/08/2020
4098410,60857280,2019,3500000,78,9017,Langbølgen,225,Bolig,3,14/11/2019
4098410,60857280,2019,3500000,78,9017,Langbølgen,225,Bolig,3,14/11/2019
274580673,469372616,2019,3340000,78,9006,Strandvegen,755,Bolig,3,27/02/2019
274580688,469372604,2023,3800000,66,9006,Strandvegen,755,Bolig,3,06/10/2023
274580676,469372619,2022,3850000,78,9006,Strandvegen,755,Bolig,3,01/03/2022
274580681,469372608,2020,3520000,66,9006,Strandvegen,755,Bolig,3,28/09/2020
274580681,469372608,2020,3520000,66,9006,Strandvegen,755,Bolig,3,28/09/2020
274580680,469372607,2022,3725000,78,9006,Strandvegen,755,Bolig,3,20/07/2022
274580680,469372607,2022,3725000,78,9006,Strandvegen,755,Bolig,3,20/07/2022
234272635,61009559,2020,4000000,85,9011,Ringkøbingvegen,0,Bolig,3,15/09/2020
234452724,61046171,2021,2700000,62,9018,Knausen,0,Bolig,3,19/05/2021
274580672,469372615,2021,4100000,66,9006,Strandvegen,755,Bolig,3,07/10/2021
270915842,60938385,2019,2770000,57,9008,Parkgata,160,Bolig,2,08/08/2019
4207392,60984632,2019,3500000,73,9007,Oscar Larsens veg,0,Bolig,3,25/07/2019
4207392,60984632,2019,3500000,73,9007,Oscar Larsens veg,0,Bolig,3,25/07/2019
234453264,60936129,2021,2150000,68,9006,Balsfjordvinden,0,Bolig,3,17/03/2021
274580657,469384043,2021,3115000,50,9006,Strandvegen,388,Bolig,2,21/09/2021
302495825,518825407,2019,3800000,77,9013,Vangberg,804,Bolig,4,27/02/2019
298005529,60922841,2020,4900000,134,9020,Arntjordet,0,Bolig,5,27/04/2020
264324389,60941662,2021,2950000,53,9024,Tomasjordnes,2589,Bolig,3,22/11/2021
298005529,60922841,2020,4900000,134,9020,Arntjordet,0,Bolig,5,27/04/2020
274580650,469384056,2019,2790000,62,9006,Strandvegen,388,Bolig,2,17/07/2019
274580649,469384055,2022,3100000,50,9006,Strandvegen,388,Bolig,2,22/12/2022
275859830,503393124,2019,3700000,68,9020,Storbakkvegen,72,Bolig,3,16/08/2019
275859830,503393124,2019,3700000,68,9020,Storbakkvegen,72,Bolig,3,16/08/2019
276168478,468840872,2023,3400000,58,9007,Hjalmar Johansens gate,713,Bolig,2,07/08/2023
274580670,469372621,2021,3775000,78,9006,Strandvegen,755,Bolig,3,11/01/2021
274580682,469372609,2020,3650000,78,9006,Strandvegen,755,Bolig,3,16/04/2020
274580648,469384054,2019,2725000,50,9006,Strandvegen,388,Bolig,2,13/11/2019
677940788,6250551868,2022,6840000,117,9009,Petersborggata,160,Bolig,3,02/08/2022
255396052,480058918,2023,3050000,57,9010,Ishavsvegen,520,Bolig,2,01/03/2023
234451848,61045683,2019,2800000,110,9018,Utsikten,0,Bolig,4,07/08/2019
4363190,459970436,2019,4550000,121,9020,Storbakkvegen,86,Bolig,4,29/08/2019
4209911,61020685,2020,2200000,38,9008,Fogd Drejers gate,0,Bolig,2,29/09/2020
4172719,60928869,2020,3350000,77,9020,Åsvegen,12,Bolig,3,23/11/2020
4098613,60890875,2019,3200000,73,9017,Sjarkvegen,0,Bolig,3,17/10/2019
261570444,470952209,2020,2750000,81,9020,Storbakkvegen,853,Bolig,3,03/12/2020
261570437,470926308,2023,2020000,58,9020,Storbakkvegen,853,Bolig,2,20/06/2023
234455948,60974527,2023,2200000,40,9015,Stærvegen,0,Bolig,2,29/06/2023
4154581,61020699,2019,3610000,125,9008,Fogd Drejers gate,0,Bolig,4,08/10/2019
4139250,60917405,2020,2550000,50,9008,Storgata,0,Bolig,2,01/12/2020
4139250,60917405,2020,2550000,50,9008,Storgata,0,Bolig,2,01/12/2020
4098816,60875853,2020,4600000,103,9016,Trollringen,441,Bolig,4,10/09/2020
4098816,60875853,2020,4600000,103,9016,Trollringen,441,Bolig,4,10/09/2020
261570444,470952209,2020,2750000,81,9020,Storbakkvegen,853,Bolig,3,03/12/2020
4126247,61049361,2019,3070000,65,9019,Stakkevollvegen,0,Bolig,3,29/11/2019
4126247,61049361,2019,3070000,65,9019,Stakkevollvegen,0,Bolig,3,29/11/2019
268881252,591881845,2023,3765000,75,9011,Grimsbyvegen,75,Bolig,3,08/09/2023
268881252,591881845,2023,3765000,75,9011,Grimsbyvegen,75,Bolig,3,08/09/2023
3126798,60879454,2021,5350000,91,9024,Tomasjordvegen,0,Bolig,3,01/06/2021
4241034,60949807,2021,4450000,87,9016,Bregnevegen,140,Bolig,3,03/09/2021
234456188,61083753,2020,3600000,106,9022,Malmvegen,0,Bolig,4,03/07/2020
234453394,60921473,2019,980000,54,9013,Edderdunvegen,0,Bolig,2,09/09/2019
234453394,60921473,2021,2090000,54,9013,Edderdunvegen,0,Bolig,2,22/02/2021
4284320,244478346,2019,2470000,44,9008,Skippergata,0,Bolig,2,23/09/2019
3130599,61152080,2022,4840000,98,9109,Straumsvegen,0,Fritidsbolig,4,26/08/2022
234456282,61083712,2019,2250000,50,9022,Malmvegen,0,Bolig,2,26/11/2019
262793227,60864876,2021,5220000,189,9021,Halvdans veg,0,Bolig,5,10/09/2021
234455013,60918775,2023,2550000,79,9104,Mølneringen,0,Bolig,3,03/04/2023
234455013,60918775,2023,2550000,79,9104,Mølneringen,0,Bolig,3,03/04/2023
570405161,6265374294,2020,4200000,105,9016,Fiolvegen,64,Bolig,3,05/02/2020
570405164,6265374289,2020,3500000,94,9016,Fiolvegen,50,Bolig,3,05/02/2020
4118118,61042337,2019,3520000,106,9010,Stakkevollvegen,1,Bolig,3,17/06/2019
4118118,61042337,2019,3520000,106,9010,Stakkevollvegen,1,Bolig,3,17/06/2019
268881253,508500459,2021,3730000,72,9011,Grimsbyvegen,193,Bolig,3,08/03/2021
268881253,508500459,2021,3730000,72,9011,Grimsbyvegen,193,Bolig,3,08/03/2021
3626095,408530503,2021,5550000,132,9105,Tryggstad,83,Bolig,4,15/09/2021
277244557,514913176,2020,5750000,144,9104,Hummervegen,87,Bolig,4,05/11/2020
234454979,60917317,2019,2100000,59,9010,Stakkevollvegen,0,Bolig,2,03/10/2019
4196203,60928783,2019,2440000,48,9008,Seminarbakken,53,Bolig,2,29/07/2019
4099517,60818288,2022,3710000,70,9008,Fogd Drejers gate,0,Bolig,2,31/08/2022
4099517,60818288,2022,3710000,70,9008,Fogd Drejers gate,0,Bolig,2,31/08/2022
260684374,579620703,2021,6300000,116,9017,Hamneneset,1600,Bolig,4,20/07/2021
260684374,579620703,2021,6300000,116,9017,Hamneneset,1600,Bolig,4,20/07/2021
263543806,502569646,2019,4500000,78,9010,Stakkevollvegen,739,Bolig,3,24/10/2019
4303181,60946574,2019,1205900,58,9017,Jervvegen,0,Bolig,3,18/02/2019
4098515,60861190,2019,3920000,79,9017,Vågvegen,1,Bolig,4,17/07/2019
4098515,60861190,2019,3920000,79,9017,Vågvegen,1,Bolig,4,17/07/2019
234591232,61197364,2023,2500000,74,9006,Sjøstranda,848,Bolig,3,12/06/2023
4099906,60819698,2021,2850000,60,9008,Vestregata,1,Bolig,2,29/11/2021
275838308,61017248,2019,1180000,61,9011,Conrad Holmboes veg,21,Bolig,2,22/08/2019
234453244,60933391,2021,2300000,45,9006,Balsfjordvinden,0,Bolig,2,06/09/2021
234451894,61046209,2020,2700000,95,9018,Utsikten,0,Bolig,3,05/08/2020
234451894,61046209,2020,2700000,95,9018,Utsikten,0,Bolig,3,05/08/2020
234451686,61045757,2019,2800000,95,9018,Utsikten,0,Bolig,3,13/12/2019
4098425,60858759,2023,4400000,93,9017,Hamnavegen,0,Bolig,3,01/02/2023
234451686,61045757,2019,2800000,95,9018,Utsikten,0,Bolig,3,13/12/2019
4325367,61035922,2023,2700000,48,9019,Idunnvegen,0,Bolig,3,20/03/2023
4125580,61079960,2019,4800000,157,9024,Neptunvegen,0,Bolig,4,14/06/2019
4125580,61079960,2019,4800000,157,9024,Neptunvegen,0,Bolig,4,14/06/2019
4196206,60928748,2021,2990000,56,9008,Seminarbakken,53,Bolig,2,15/01/2021
259487379,475762898,2022,4380000,95,9020,Solstrandvegen,108,Bolig,3,04/04/2022
259487379,475762898,2022,4380000,95,9020,Solstrandvegen,108,Bolig,3,04/04/2022
4303181,60946574,2019,1205900,58,9017,Jervvegen,0,Bolig,3,18/02/2019
234456123,61083500,2019,3300000,107,9022,Skifervegen,0,Bolig,4,03/05/2019
234454234,61089738,2021,2650000,95,9024,Planetvegen,0,Bolig,3,01/09/2021
260684371,579625581,2020,4500000,107,9017,Hamneneset,1600,Bolig,3,10/11/2020
3134300,61145535,2022,2650000,113,9107,Tromtindvegen,0,Bolig,4,03/03/2022
3134300,61145535,2022,2650000,113,9107,Tromtindvegen,0,Bolig,4,03/03/2022
4335015,280537780,2020,1850000,23,9008,Elvegata,100,Bolig,1,24/08/2020
4291611,322705611,2020,2290000,41,9007,Mellomvegen,0,Bolig,2,18/12/2020
4175316,60855505,2021,4480000,103,9009,Kvamstykket,0,Bolig,3,13/07/2021
4175316,60855505,2021,4480000,103,9009,Kvamstykket,0,Bolig,3,13/07/2021
234611822,60946591,2019,1190000,41,9008,Storgata,0,Bolig,2,04/03/2019
4141790,60956695,2021,3800000,85,9008,Vestregata,0,Bolig,3,05/11/2021
4107531,60899053,2022,4800000,102,9013,Alaskasvingen,0,Bolig,3,03/05/2022
4159943,61049297,2021,3800000,107,9019,Balders veg,0,Bolig,4,20/12/2021
268011191,516204308,2022,3000000,34,9008,Verftsgata,338,Bolig,2,30/08/2022
4098635,61003963,2021,1580000,68,9010,Øvre Maryborgveg,0,Bolig,3,01/06/2021
4294820,61026739,2023,3500000,52,9008,Vestregata,246,Bolig,2,30/06/2023
234452959,61082157,2021,2550000,62,9022,Gneisvegen,0,Bolig,2,02/08/2021
274580652,469384048,2021,3550000,62,9006,Strandvegen,388,Bolig,2,12/08/2021
4212003,60937479,2022,3950000,93,9101,Slettavegen,0,Bolig,5,26/10/2022
4212003,60937479,2022,3950000,93,9101,Slettavegen,0,Bolig,5,26/10/2022
4175175,60931653,2021,3100000,67,9007,Hjalmar Johansens gate,0,Bolig,3,31/08/2021
257029811,60941810,2020,2800000,63,9024,Tomasjordnes,953,Bolig,2,10/08/2020
257029811,60941810,2020,2800000,63,9024,Tomasjordnes,953,Bolig,2,10/08/2020
3124529,61172927,2022,2850000,156,9023,Ullstindvegen,0,Bolig,0,07/01/2022
275838310,61017246,2023,4250000,80,9011,Conrad Holmboes veg,21,Bolig,3,01/11/2023
234456872,61089469,2020,3550000,154,9024,Planetvegen,0,Bolig,4,06/04/2020
234453611,60956804,2021,2050000,45,9006,Balsfjordvinden,0,Bolig,2,02/02/2021
4111633,61189932,2023,4080000,73,9014,Maskinistvegen,0,Bolig,3,07/07/2023
275838307,513418462,2020,3425000,78,9011,Conrad Holmboes veg,21,Bolig,3,27/11/2020
234453615,60956821,2021,2370000,45,9006,Balsfjordvinden,0,Bolig,2,29/03/2021
3132311,60867745,2019,1837500,113,9100,Manetvegen,0,Bolig,4,27/05/2019
3132311,60867745,2019,1837500,113,9100,Manetvegen,0,Bolig,4,27/05/2019
234452150,60939988,2021,1620000,76,9017,Jervvegen,0,Bolig,3,02/03/2021
234452150,60939988,2021,1620000,76,9017,Jervvegen,0,Bolig,3,02/03/2021
234451671,61046247,2023,2860000,95,9018,Utsikten,0,Bolig,3,11/04/2023
384984715,582353280,2020,6600000,210,9020,Kaldslettneset,89,Bolig,7,17/01/2020
456582361,591541115,2019,6570000,201,9020,Kaldslettneset,83,Bolig,7,09/01/2019
456582901,591541120,2019,6560000,201,9020,Kaldslettneset,86,Bolig,7,09/01/2019
456591141,591542168,2019,6590000,201,9020,Kaldslettneset,83,Bolig,7,09/01/2019
506920412,599568848,2019,6690000,240,9020,Kaldslettneset,60,Bolig,5,31/01/2019
506920415,599583234,2020,6650000,240,9020,Kaldslettneset,60,Bolig,5,17/01/2020
506920418,599583239,2019,6690000,240,9020,Kaldslettneset,60,Bolig,5,09/01/2019
550494967,6244514532,2019,5190000,128,9020,Kaldslettneset,61,Bolig,5,11/07/2019
550494970,6244514533,2019,2850000,63,9020,Kaldslettneset,61,Bolig,3,09/01/2019
550495412,6244526767,2020,5050000,128,9020,Kaldslettneset,61,Bolig,5,12/06/2020
550495415,6244526768,2019,1950000,63,9020,Kaldslettneset,61,Bolig,2,09/01/2019
550495882,6244524004,2019,4990000,128,9020,Kaldslettneset,61,Bolig,5,24/06/2019
550495885,6244524005,2019,2650000,63,9020,Kaldslettneset,61,Bolig,2,09/01/2019
550496442,6244514939,2019,4990000,128,9020,Kaldslettneset,61,Bolig,5,03/05/2019
550496445,6244514940,2019,2650000,63,9020,Kaldslettneset,61,Bolig,2,08/01/2019
550498932,6244514540,2020,5080000,128,9020,Kaldslettneset,61,Bolig,5,12/06/2020
550498935,6244514541,2019,2650000,63,9020,Kaldslettneset,61,Bolig,2,09/01/2019
550501252,6265328335,2019,5150000,128,9020,Kaldslettneset,67,Bolig,5,09/01/2019
550501255,6265328334,2019,2850000,63,9020,Kaldslettneset,67,Bolig,3,09/01/2019
586660931,6250609318,2019,5350000,146,9020,Kaldslettneset,86,Bolig,5,13/06/2019
586660934,6250609319,2019,2980000,58,9020,Kaldslettneset,86,Bolig,3,11/07/2019
586664376,6250344280,2020,5350000,146,9020,Kaldslettneset,86,Bolig,5,20/04/2020
586664379,6250344281,2019,2950000,58,9020,Kaldslettneset,86,Bolig,3,23/05/2019
591934128,6250609990,2020,5300000,146,9020,Kaldslettneset,86,Bolig,5,26/06/2020
591934131,6250609991,2019,2650000,58,9020,Kaldslettneset,86,Bolig,2,29/05/2019
591935483,6250609802,2020,5125000,146,9020,Kaldslettneset,86,Bolig,5,20/04/2020
591935486,6250609803,2019,2600000,58,9020,Kaldslettneset,86,Bolig,2,20/06/2019
591936343,6250609454,2021,5150000,146,9020,Kaldslettneset,86,Bolig,5,26/08/2021
591936346,6250609795,2019,2600000,58,9020,Kaldslettneset,86,Bolig,2,23/05/2019
591937023,6250609446,2019,5250000,146,9020,Kaldslettneset,86,Bolig,5,13/06/2019
591937026,6250609447,2019,2650000,58,9020,Kaldslettneset,86,Bolig,2,23/05/2019
234453609,60956820,2023,2850000,61,9006,Balsfjordvinden,0,Bolig,3,15/06/2023
234454119,61087053,2023,2250000,91,9022,Malmvegen,0,Bolig,2,05/09/2023
4257315,60952369,2019,3790000,78,9010,Langsundvegen,0,Bolig,3,29/08/2019
4257315,60952369,2019,3790000,78,9010,Langsundvegen,0,Bolig,3,29/08/2019
4098636,61003962,2019,1275000,59,9010,Øvre Maryborgveg,0,Bolig,2,05/03/2019
234452976,61085347,2023,2450000,62,9022,Gneisvegen,0,Bolig,2,29/07/2023
260899954,60978860,2020,4130000,95,9012,Ottars veg,0,Bolig,2,03/07/2020
260899954,60978860,2020,4130000,95,9012,Ottars veg,0,Bolig,2,03/07/2020
4098584,60883499,2019,3425000,73,9017,Sjarkvegen,0,Bolig,3,06/06/2019
4098584,60883499,2019,3425000,73,9017,Sjarkvegen,0,Bolig,3,06/06/2019
276747108,470879339,2020,4430000,69,9006,Strandvegen,371,Bolig,3,14/10/2020
4154985,60919726,2020,2250000,48,9022,Jadevegen,0,Bolig,2,29/09/2020
4323958,60789925,2023,2780000,52,9019,Idunnvegen,0,Bolig,2,03/07/2023
262793227,60864876,2023,5550000,189,9021,Halvdans veg,0,Bolig,5,29/09/2023
276747091,470875461,2019,3600000,61,9006,Strandvegen,371,Bolig,3,11/10/2019
276747080,470876180,2019,3950000,69,9006,Strandvegen,371,Bolig,3,04/07/2019
277234544,579828960,2020,4620000,144,9131,Skulgamvegen,88,Bolig,4,01/07/2020
293010996,595763709,2021,8400000,177,9017,Hamneneset,73,Bolig,7,09/06/2021
234452851,61046174,2020,3200000,108,9018,Knausen,0,Bolig,4,11/12/2020
234452851,61046174,2020,3200000,108,9018,Knausen,0,Bolig,4,11/12/2020
264341461,60941764,2021,3600000,82,9024,Tomasjordnes,543,Bolig,4,04/10/2021
234456568,60931787,2021,1660000,62,9008,Grønnegata,204,Bolig,2,04/01/2021
3136322,60839763,2022,11000000,230,9014,Gnistvegen,0,Bolig,6,09/09/2022
283664172,513687058,2020,6850000,125,9017,Hamneneset,69,Bolig,4,23/07/2020
3451458,61020707,2020,4700000,139,9011,Myrengvegen,0,Bolig,4,25/08/2020
234452192,60934807,2022,4100000,131,9013,Hornsundvegen,21,Bolig,4,09/05/2022
3129255,61171040,2019,758982,98,9027,Breivikeidvegen,0,Bolig,3,22/10/2019
3129255,61171040,2019,758982,98,9027,Breivikeidvegen,0,Bolig,3,22/10/2019
3144025,61143700,2023,2125000,156,9108,Vasstrandvegen,1,Bolig,5,03/02/2023
4325431,60952379,2020,4850000,118,9105,Finkavikhaugen,65,Bolig,4,27/10/2020
234455601,60975728,2023,2610000,40,9014,Winston Churchills veg,0,Bolig,2,01/08/2023
234621643,60907172,2019,1630000,41,9024,Evjenvegen,180,Bolig,2,06/03/2019
234453703,60977609,2019,786952,69,9014,Winston Churchills veg,697,Bolig,2,12/12/2019
234453703,60977609,2023,2100000,69,9014,Winston Churchills veg,697,Bolig,2,06/06/2023
234454234,61089738,2021,2650000,95,9024,Planetvegen,0,Bolig,3,01/09/2021
234580862,60946389,2019,1280000,35,9010,Stakkevollvegen,261,Bolig,2,26/06/2019
277223490,514877664,2020,7400000,178,9104,Hummervegen,81,Bolig,6,08/12/2020
4196208,60928750,2020,2480000,45,9008,Seminarbakken,53,Bolig,3,27/03/2020
234604648,60943341,2019,1060000,44,9007,Hjalmar Johansens gate,596,Bolig,2,27/08/2019
234604648,60943341,2019,1060000,44,9007,Hjalmar Johansens gate,596,Bolig,2,27/08/2019
234455962,60974522,2022,2995000,82,9015,Stærvegen,0,Bolig,4,01/07/2022
304422199,554073354,2022,4020000,52,9016,Workinntoppen,545,Bolig,2,03/06/2022
234454306,61089665,2021,2400000,94,9024,Planetvegen,0,Bolig,3,22/07/2021
234454306,61089665,2021,2400000,94,9024,Planetvegen,0,Bolig,3,22/07/2021
4137708,60789877,2022,1360000,133,9023,Tønsvikvegen,0,Bolig,3,11/08/2022
234453125,60786271,2021,2790000,92,9018,Varden,0,Bolig,3,04/08/2021
234453125,60786271,2021,2790000,92,9018,Varden,0,Bolig,3,04/08/2021
4267755,60953898,2020,4400000,90,9016,Draugen,753,Bolig,2,02/12/2020
234456503,60931739,2020,2750000,63,9006,Balsfjordvinden,0,Bolig,3,25/06/2020
4099361,60858764,2019,4100000,86,9010,Holmboevegen,0,Bolig,3,22/05/2019
281689709,60990127,2022,5590000,123,9007,Egil Lindbergs veg,0,Bolig,4,18/01/2022
3127299,61065873,2020,5450000,196,9020,Anton Jakobsens veg,0,Bolig,5,08/10/2020
4264203,60952429,2020,4300000,75,9007,Hjalmar Johansens gate,0,Bolig,3,05/06/2020
3128278,60879411,2023,5500000,99,9020,Theodor Hagerups veg,0,Bolig,4,07/11/2023
3128278,60879411,2023,5500000,99,9020,Theodor Hagerups veg,0,Bolig,4,07/11/2023
234611834,60946593,2019,990000,35,9008,Storgata,0,Bolig,2,09/12/2019
4206289,61207602,2020,7000000,190,9007,Alfheimvegen,0,Bolig,4,12/06/2020
4117354,61019556,2021,2320000,35,9008,Vestregata,0,Bolig,2,10/09/2021
234456356,60910005,2019,2700000,69,9020,Solstrandvegen,0,Bolig,3,05/03/2019
519247619,588103060,2020,6800000,117,9013,Vesterlivegen,61,Bolig,5,03/11/2020
3146074,60819682,2021,1060000,173,9009,Sommerfeldts gate,0,Bolig,6,30/09/2021
4098780,60821016,2020,4950000,169,9016,Kløvervegen,0,Bolig,4,07/04/2020
3133422,60833729,2021,1550000,54,9120,Laukvika,0,Fritidsbolig,3,02/11/2021
280575577,508378877,2021,0,100,9024,Tomasjordnes,1064,Bolig,3,14/06/2021
280575587,508378392,2022,3990000,62,9024,Tomasjordnes,1064,Bolig,3,04/05/2022
1027461711,6400010127,2023,0,119,9024,Karlsvognvegen,144,Bolig,5,10/05/2023
3145852,61021947,2023,2400000,71,9008,Rektor Steens gate,0,Bolig,3,14/02/2023
234453014,61082128,2019,2325000,62,9022,Gneisvegen,0,Bolig,2,19/12/2019
4178478,60930148,2020,3200000,51,9016,Stallovegen,0,Bolig,2,01/07/2020
234451886,61045755,2023,3200000,110,9018,Utsikten,0,Bolig,4,11/04/2023
234451872,61045663,2020,2900000,110,9018,Utsikten,0,Bolig,4,11/06/2020
4146865,61021989,2020,1700000,26,9008,Grønnegata,0,Bolig,1,30/10/2020
4142420,60918744,2021,2720000,68,9020,Solstrandvegen,0,Bolig,2,02/11/2021
234454594,60784906,2021,3410000,92,9018,Skattøra,0,Bolig,3,19/03/2021
272505083,61066581,2021,2800000,63,9020,Risøyvegen,0,Bolig,2,03/09/2021
280575583,508378878,2019,3040000,59,9024,Tomasjordnes,1064,Bolig,2,08/01/2019
3139172,61038143,2020,5250000,184,9010,Kårvikvegen,0,Bolig,4,18/12/2020
234451765,61046206,2019,2650000,63,9018,Utsikten,0,Bolig,2,08/05/2019
598732107,599882439,2019,6490000,138,9007,Røstbakken,136,Bolig,5,06/05/2019
598732110,599882438,2019,5690000,122,9007,Røstbakken,136,Bolig,5,15/05/2019
